month,season,Location,sex,Subject Code,TSV,TP,air_ts,air_tp,RH_ts,RH_tp,comfort,prod,TA,clo,Uphols,clo_tot,met,sh_sw,Ti,Tg,Va,RH,PMV,PPD,TnG_R_0.5,Tmr,Top,Tout,Trm,TnG_R_0.25,TnG_R_0.33,
5,2,T2565,2,MTG18,1,0,-1,0,-1,0,3,0,0,0.65,0.05,0.7,1,0,19.5,21.3,0.1,64.65,-1.189404718,34.7312895,19.22443959,22.94887918,21.22443959,11.43189369,10.51057341,17.22443959,18.19413656,
5,2,T2565,2,MTG19,-1,-1,0,0,1,1,3,-1,0,0.67,0.005,0.675,1.1,0,15.8,15.9,0.1,72.7,-2.408095348,91.30488734,17.89880096,15.99760193,15.89880096,11.43189369,10.51057341,19.89880096,18.92910399,
5,2,T2565,2,MTG2,0,-1,0,0,1,1,3,0,0,0.9,0.05,0.95,1.4,0,17.9,20,0.1,71.53,-0.015646361,5.005067717,19.92318197,21.94636394,19.92318197,11.43189369,10.51057341,19.92318197,19.92318197,
5,2,T2565,2,MTG7,0,0,0,0,0,0,3,0,0,0.4,1.5,1.9,0.7,0,18,19.3,0.1,70.75,-1.363711257,43.58797106,19.25903662,20.51807324,19.25903662,11.43189369,10.51057341,19.25903662,19.25903662,
5,2,T2565,2,MTG18,1,0,-1,-1,-1,0,2,0,0,0.65,0.05,0.7,1.35,0,17.2,18.2,0.1,73.05,-0.902761695,22.20923373,16.17446159,19.14892317,18.17446159,11.43189369,10.51057341,14.17446159,15.14415855,
5,2,T2565,2,MTG1,-1,-1,-1,-1,1,0,3,0,0,0.4,0.1,0.5,1.1,0,16.9,16,0.1,70.75,-3.02665614,99.22584304,18.009011,15.11802199,16.009011,11.43189369,10.51057341,20.009011,19.03931403,
5,2,T2565,2,MTG2,0,-1,0,-1,1,1,3,0,0,0.65,0.1,0.75,1.1,0,18.75,19.2,0.1,73.05,-1.211022787,35.78787329,19.18689772,19.62379543,19.18689772,11.43189369,10.51057341,19.18689772,19.18689772,
5,2,T2565,2,MTG1,0,-1,0,0,-1,0,3,1,0,1.29,0.1,1.39,1.1,0,18.75,19.2,0.1,68.8,-0.11009923,5.251063872,19.18689772,19.62379543,19.18689772,11.43189369,10.51057341,19.18689772,19.18689772,
5,2,T2565,2,MTG2,0,0,0,-1,-1,-1,4,-1,0,0.9,0.1,1,1.1,0,16.9,16,0.1,68.2,-1.414263472,46.27345514,16.009011,15.11802199,16.009011,11.43189369,10.51057341,16.009011,16.009011,
5,2,T2565,2,MTG4,0,-1,-1,0,1,1,3,0,0,1.2,0.1,1.3,1.1,0,17.2,18.2,0.1,63.8,-0.475377731,9.719395728,18.17446159,19.14892317,18.17446159,11.43189369,10.51057341,18.17446159,18.17446159,
5,2,T2565,2,MTG5,0,0,-1,0,0,0,3,0,0,0.84,0.1,0.94,1.1,0,18,19.3,0.1,68.8,-0.821446863,19.23235039,19.25903662,20.51807324,19.25903662,11.43189369,10.51057341,19.25903662,19.25903662,
5,2,T2565,2,MTG6,1,0,0,0,-1,0,2,0,0,1.02,0.1,1.12,1.1,0,17.9,20,0.1,70,-0.361661635,7.722336414,17.92318197,21.94636394,19.92318197,11.43189369,10.51057341,15.92318197,16.89287894,
5,2,T2565,2,MTG7,-1,-1,1,1,0,0,3,0,0,0.4,0.1,0.5,1.1,0,15.8,15.9,0.1,63.1,-3.175231912,99.65051439,17.89880096,15.99760193,15.89880096,11.43189369,10.51057341,19.89880096,18.92910399,
5,2,T2565,2,MTG10,1,0,-1,0,-1,0,4,0,0,1.28,0.1,1.38,1.1,0,19.5,21.3,0.1,66.45,0.257164808,6.372915985,19.22443959,22.94887918,21.22443959,11.43189369,10.51057341,17.22443959,18.19413656,
5,2,T2565,2,MTG12,-1,-1,1,1,0,0,3,1,0,1.22,0.1,1.32,1.1,0,18.1,17.6,0.1,60.1,-0.548465514,11.296857,19.60953281,17.11906562,17.60953281,11.43189369,10.51057341,21.60953281,20.63983584,
5,2,T2565,2,MTG18,-1,-1,1,1,-1,-1,3,0,0,0.65,0.1,0.75,1.1,-1,16.6,15.8,0.1,64.65,-2.160833935,83.46540983,17.80739136,15.01478271,15.80739136,11.43189369,10.51057341,19.80739136,18.83769439,
5,2,T2565,2,MTG19,1,0,-1,-1,-1,0,3,-1,0,0.67,0.1,0.77,1.1,0,19.5,20.2,0.1,72.7,-0.886804407,21.60355568,18.17588168,20.85176336,20.17588168,11.43189369,10.51057341,16.17588168,17.14557865,
5,2,T2565,2,MTG2,0,-1,0,0,1,1,3,0,0,0.9,0.1,1,1.1,0,15.4,15.9,0.1,71.53,-1.500112934,50.90627072,15.8935123,16.38702459,15.8935123,11.43189369,10.51057341,15.8935123,15.8935123,
5,2,T2565,2,MTG7,-1,-1,-1,-1,1,0,3,0,0,0.4,0.1,0.5,1.1,-1,16.3,15.4,0.1,70.75,-3.234981015,99.7530624,17.40623732,14.51247463,15.40623732,11.43189369,10.51057341,19.40623732,18.43654035,
5,2,T2565,2,MTG18,-1,-1,0,0,1,1,2,0,0,0.65,0.1,0.75,1.1,-1,17.6,15.75,0.1,73.05,-2.07019737,79.83070985,17.76169174,13.92338348,15.76169174,11.43189369,10.51057341,19.76169174,18.79199477,
5,2,T2565,2,MTG1,0,0,0,0,0,0,3,0,0,0.4,0.1,0.5,1.1,-1,18.75,19.2,0.1,70.75,-2.015060319,77.43774593,19.18689772,19.62379543,19.18689772,11.43189369,10.51057341,19.18689772,19.18689772,
5,2,T2565,2,MTG2,0,-1,0,-1,1,1,3,0,0,0.65,0.1,0.75,1.1,0,16.9,16,0.1,73.05,-2.058199538,79.32123497,16.009011,15.11802199,16.009011,11.43189369,10.51057341,16.009011,16.009011,
6,2,T2565,1,FTG1,-1,0,1,0,0,0,3,0,0,0.7,0.1,0.8,1.1,0,18.6,18.6,0.1,78.1,-1.202976154,35.39302211,20.6,18.6,18.6,14.17408638,14.14736067,22.6,21.63030303,
6,2,T2565,1,FTG2,0,0,0,0,0,0,3,0,0,0.68,0.1,0.78,1.1,0,18.7,18.8,0.1,77.5,-1.204356275,35.46061406,18.79736205,18.8947241,18.79736205,14.17408638,14.14736067,18.79736205,18.79736205,
6,2,T2565,1,FTG3,-1,0,1,0,0,0,2,0,0,0.77,0.01,0.78,1.1,0,18.2,18.7,0.1,77.3,-1.260401533,38.24968556,20.68659313,19.17318626,18.68659313,14.17408638,14.14736067,22.68659313,21.71689616,
6,2,T2565,1,FTG4,-1,0,1,1,0,0,3,0,0,0.51,0.1,0.61,1.1,0,18.6,18.6,0.1,76.3,-1.760336651,64.9533224,20.6,18.6,18.6,14.17408638,14.14736067,22.6,21.63030303,
6,2,T2565,1,FTG5,0,0,0,0,0,0,2,0,0,0.78,0.01,0.79,1.1,0,18.6,18.8,0.1,77.3,-1.186470858,34.58894528,18.79467806,18.98935612,18.79467806,14.17408638,14.14736067,18.79467806,18.79467806,
6,2,T2565,1,FTG6,-1,0,1,0,0,0,3,0,0,0.77,0.01,0.78,1.1,0,18.7,18.6,0.1,76.3,-1.25683647,38.06980527,20.60249418,18.50498835,18.60249418,14.17408638,14.14736067,22.60249418,21.63279721,
6,2,T2565,1,FTG7,-1,0,0,0,0,0,3,1,0,0.62,0.1,0.72,1.1,0,18.9,18.4,0.1,78.1,-1.442172136,47.77138288,20.41151336,17.92302673,18.41151336,14.17408638,14.14736067,22.41151336,21.44181639,
6,2,T2565,1,FTG8,-1,-1,-1,-1,0,0,4,0,0,0.74,0.1,0.84,1.1,0,18.6,18.7,0.1,77.5,-1.086620634,29.90534164,20.69741072,18.79482144,18.69741072,14.17408638,14.14736067,22.69741072,21.72771375,
6,2,T2565,1,FTG1,0,0,0,0,0,0,2,0,0,0.8,0.01,0.81,1.1,0,18.5,18.9,0.1,77.3,-1.121079686,31.48504486,18.88897862,19.27795724,18.88897862,14.17408638,14.14736067,18.88897862,18.88897862,
6,2,T2565,1,FTG10,0,0,1,1,0,0,3,0,0,0.48,0.1,0.58,1.1,0,18.7,18.9,0.1,76.3,-1.77826176,65.89160369,18.89458096,19.08916192,18.89458096,14.17408638,14.14736067,18.89458096,18.89458096,
6,2,T2565,1,FTG1,-1,-1,0,0,0,0,3,1,0,0.81,0.01,0.82,1.1,0,18.7,18.6,0.1,78.1,-1.147126758,32.70526269,20.60249418,18.50498835,18.60249418,14.17408638,14.14736067,22.60249418,21.63279721,
6,2,T2565,1,FTG2,-1,0,1,1,0,0,2,0,0,0.74,0.01,0.75,1.1,0,18.5,18.7,0.1,77.5,-1.318678716,41.23309062,20.69477529,18.88955057,18.69477529,14.17408638,14.14736067,22.69477529,21.72507832,
6,2,T2565,1,FTG4,-1,-1,-1,-1,0,0,3,0,0,0.7,0.1,0.8,1.1, ,18.4,18.5,0.1,77.4,-1.240101194,37.22975236,20.49750826,18.59501652,18.49750826,14.17408638,14.14736067,22.49750826,21.52781129,
6,2,T2565,1,FTG5,0,0,0,0,0,0,4,1,0,0.62,0.1,0.72,1.1, ,18.7,18.8,0.1,77.2,-1.365780483,43.69708586,18.79736205,18.8947241,18.79736205,14.17408638,14.14736067,18.79736205,18.79736205,
6,2,T2565,1,FTG6,0,0,0,0,1,1,3,0,0,0.78,0.1,0.88,1.1, ,18.6,18.8,0.1,77.3,-0.974228761,25.04721497,18.79467806,18.98935612,18.79467806,14.17408638,14.14736067,18.79467806,18.79467806,
6,2,T2565,2,MTG1,-1,-1,0,1,1,1,3,0,0,0.74,0.01,0.75,1.1,0,18.5,18.6,0.1,76.2,-1.3481725,42.77102605,20.59745946,18.69491891,18.59745946,14.17408638,14.14736067,22.59745946,21.62776249,
6,2,T2565,2,MTG2,-1,0,0,1,1,1,3,0,0,0.71,0.1,0.81,1.1,0,18.1,18.2,0.1,77.1,-1.301371145,40.33897397,20.19765507,18.29531014,18.19765507,14.17408638,14.14736067,22.19765507,21.2279581,
6,2,T2565,2,MTG4,0,0,0,0,0,0,2,1,0,0.77,0.1,0.87,1.1,0,18.1,18.7,0.1,76.3,-1.052264462,28.37127476,18.68377414,19.26754828,18.68377414,14.17408638,14.14736067,18.68377414,18.68377414,
6,2,T2565,2,MTG5,-1,0,1,1,1,1,3,0,0,0.7,0.01,0.71,1.1,0,18.9,18.6,0.1,76.5,-1.430918851,47.16625617,20.60734301,18.31468601,18.60734301,14.17408638,14.14736067,22.60734301,21.63764604,
6,2,T2565,2,MTG6,-1,0,1,1,1,1,3,0,0,0.76,0.01,0.77,1.1,0,18.8,18.6,0.1,77.4,-1.270615614,38.76680593,20.60494188,18.40988376,18.60494188,14.17408638,14.14736067,22.60494188,21.63524491,
6,2,T2565,2,MTG7,-1,0,0,1,0,0,4,-1,1,0.75,0.01,0.76,1.1,-1,18.8,18.2,0.1,76.4,-1.393045738,45.14152003,20.2130827,17.6261654,18.2130827,14.17408638,14.14736067,22.2130827,21.24338573,
6,2,T2565,2,MTG10,-1,0,1,0,0,0,4,-1,0,0.76,0.01,0.77,1.1,0,18.4,18.5,0.1,76.3,-1.323418497,41.4790624,20.49750826,18.59501652,18.49750826,14.17408638,14.14736067,22.49750826,21.52781129,
6,2,T2565,2,MTG12,0,0,0,0,1,0,3,-1,1,0.74,0.1,0.84,1.1,-1,18.5,18.7,0.1,77.5,-1.092844589,30.18767622,18.69477529,18.88955057,18.69477529,14.17408638,14.14736067,18.69477529,18.69477529,
6,2,T2565,2,MTG18,0,0,0,0,0,0,3,0,0,0.73,0.1,0.83,1.1,0,18.3,18.8,0.1,74.3,-1.122428125,31.54767171,18.78635088,19.27270177,18.78635088,14.17408638,14.14736067,18.78635088,18.78635088,
6,2,T2565,2,MTG19,-1,-1,1,1,0,0,3,0,0,0.78,0.01,0.79,1.1,0,18.6,18.9,0.1,75.7,-1.172453979,33.91242307,20.89180265,19.1836053,18.89180265,14.17408638,14.14736067,22.89180265,21.92210568,
6,2,T2565,2,MTG2,-1,-1,1,1,1,0,3,0,0,0.71,0.1,0.81,1.1,0,18.3,18.5,0.1,81.45,-1.200742495,35.28374356,20.49497014,18.68994029,18.49497014,14.17408638,14.14736067,22.49497014,21.52527318,
6,2,T2565,2,MTG7,0,0,0,0,1,1,2,1,0,0.73,0.1,0.83,1.1,0,18.7,18.9,0.1,80.4,-1.044124567,28.01398748,18.89458096,19.08916192,18.89458096,14.17408638,14.14736067,18.89458096,18.89458096,
6,2,T2565,2,MTG1,-1,0,0,1,1,1,2,0,0,0.74,0.1,0.84,1.1,0,18.3,18.4,0.1,77.12916667,-1.171954067,33.88840433,20.39755713,18.49511426,18.39755713,14.17408638,14.14736067,22.39755713,21.42786016,
6,2,T2565,2,MTG2,-1,0,1,1,1,1,3,0,0,0.74,0.1,0.84,1.1,0,18.5,18.6,0.1,77.12916667,-1.116354373,31.26605773,20.59745946,18.69491891,18.59745946,14.17408638,14.14736067,22.59745946,21.62776249,
6,2,T2565,2,MTG4,0,0,0,0,0,0,3,1,0,0.74,0.1,0.84,1.1,0,18.7,18.8,0.1,77.12916667,-1.059223738,28.67863558,18.79736205,18.8947241,18.79736205,14.17408638,14.14736067,18.79736205,18.79736205,
6,2,T2565,2,MTG1,-1,-1,0,1,1,1,3,0,0,0.74,0.1,0.84,1.1,0,18.7,18.8,0.1,76.2,-1.064054133,28.89299246,20.79736205,18.8947241,18.79736205,14.17408638,14.14736067,22.79736205,21.82766508,
6,2,T2565,2,MTG2,-1,0,0,1,1,1,3,0,0,0.71,0.1,0.81,1.1,0,18.5,18.6,0.1,77.1,-1.189520803,34.73692691,20.59745946,18.69491891,18.59745946,14.17408638,14.14736067,22.59745946,21.62776249,
6,2,T2565,2,MTG4,-1,0,1,1,1,1,3,0,0,0.77,0.1,0.87,1.1,0,18.3,18.4,0.1,76.3,-1.105024081,30.74400967,20.39755713,18.49511426,18.39755713,14.17408638,14.14736067,22.39755713,21.42786016,
6,2,T2565,2,MTG5,0,0,0,0,0,0,2,1,0,0.7,0.1,0.8,1.1,0,18.7,18.9,0.1,76.5,-1.137014776,32.22894253,18.89458096,19.08916192,18.89458096,14.17408638,14.14736067,18.89458096,18.89458096,
6,2,T2565,2,MTG6,-1,0,1,1,1,1,3,0,0,0.76,0.1,0.86,1.1,0,18.3,18.5,0.1,77.4,-1.101526897,30.58374886,20.49497014,18.68994029,18.49497014,14.17408638,14.14736067,22.49497014,21.52527318,
6,2,T2565,2,MTG7,0,0,0,0,0,0,3,0,0,0.75,0.1,0.85,1.1,0,18.6,18.9,0.1,76.4,-1.024270577,27.15267507,18.89180265,19.1836053,18.89180265,14.17408638,14.14736067,18.89180265,18.89180265,
6,2,T2565,2,MTG10,0,0,0,0,1,1,2,1,0,0.76,0.1,0.86,1.1,0,18.3,18.8,0.1,76.3,-1.041651611,27.90591735,18.78635088,19.27270177,18.78635088,14.17408638,14.14736067,18.78635088,18.78635088,
6,2,T2565,2,MTG12,0,0,0,0,1,0,3,-1,1,0.74,0.1,0.84,1.1,0,18.5,18.7,0.1,77.5,-1.092844589,30.18767622,18.69477529,18.88955057,18.69477529,14.17408638,14.14736067,18.69477529,18.69477529,
6,2,T2565,2,MTG18,-1,0,0,1,0,0,4,-1,1,0.73,0.1,0.83,1.1,0,18.4,18.5,0.1,74.3,-1.182770278,34.40976545,20.49750826,18.59501652,18.49750826,14.17408638,14.14736067,22.49750826,21.52781129,
6,2,T2565,2,MTG19,-1,-1,1,1,0,0,3,0,0,0.78,0.1,0.88,1.1,0,18.8,18.2,0.1,75.7,-1.102007092,30.60572955,20.2130827,17.6261654,18.2130827,14.17408638,14.14736067,22.2130827,21.24338573,
6,2,T2565,2,MTG2,-1,-1,1,1,1,0,3,0,0,0.71,0.1,0.81,1.1,0,18.8,18.6,0.1,81.45,-1.147884941,32.74110805,20.60494188,18.40988376,18.60494188,14.17408638,14.14736067,22.60494188,21.63524491,
6,2,T2565,2,MTG7,-1,0,1,0,0,0,4,-1,0,0.73,0.1,0.83,1.1,0,18.9,18.6,0.1,80.4,-1.096960725,30.37512651,20.60734301,18.31468601,18.60734301,14.17408638,14.14736067,22.60734301,21.63764604,
6,2,T2565,2,MTG1,-1,0,0,1,1,1,2,0,0,0.74,0.1,0.84,1.1,0,18.1,18.7,0.1,77.12916667,-1.118433752,31.362332,20.68377414,19.26754828,18.68377414,14.17408638,14.14736067,22.68377414,21.71407717,
6,2,T2565,2,MTG2,-1,0,1,1,1,1,3,0,0,0.74,0.1,0.84,1.1,0,18.1,18.2,0.1,77.12916667,-1.227538091,36.60397028,20.19765507,18.29531014,18.19765507,14.17408638,14.14736067,22.19765507,21.2279581,
6,2,T2565,2,MTG4,0,0,0,0,0,0,3,1,0,0.74,0.1,0.84,1.1,0,18.5,18.6,0.1,77.12916667,-1.116354373,31.26605773,18.59745946,18.69491891,18.59745946,14.17408638,14.14736067,18.59745946,18.59745946,
7,2,T2565,1,FTG2,-1,0,1,0,1,1,4,0,0,0.7,0.01,0.71,1.1,0,18.6,18.7,0.1,87,-1.373391438,44.09906268,20.69741072,18.79482144,18.69741072,17.71594684,16.36857563,22.69741072,21.72771375,
7,2,T2565,1,FTG3,0,0,1,0,1,1,4,0,0,0.62,0.1,0.72,1.1,0,18.2,18.9,0.1,89,-1.317194775,41.15617777,18.88023321,19.56046642,18.88023321,17.71594684,16.36857563,18.88023321,18.88023321,
7,2,T2565,1,FTG3,-1,0,0,0,2,1,2,1,0,0.78,0.01,0.79,1.1,0,18.8,18.5,0.1,94,-1.154627076,33.06066219,20.50719593,18.21439185,18.50719593,17.71594684,16.36857563,22.50719593,21.53749896,
7,2,T2565,1,FTG4,-1,-1,1,0,1,1,3,0,0,0.55,0.1,0.65,1.1,0,18.8,18.6,0.1,82,-1.587449779,55.66203902,20.60494188,18.40988376,18.60494188,17.71594684,16.36857563,22.60494188,21.63524491,
7,2,T2565,1,FTG5,0,0,0,0,1,0,3,1,0,0.8,0.01,0.81,1.1,0,18.6,18.9,0.1,81,-1.09556897,30.31168056,18.89180265,19.1836053,18.89180265,17.71594684,16.36857563,18.89180265,18.89180265,
7,2,T2565,1,FTG6,-1,-1,1,0,1,1,4,0,0,0.75,0.01,0.76,1.1,0,18.5,18.7,0.1,88,-1.238093725,37.12947512,20.69477529,18.88955057,18.69477529,17.71594684,16.36857563,22.69477529,21.72507832,
7,2,T2565,1,FTG7,-1,0,0,0,2,1,4,-1,0,0.7,0.01,0.71,1.1,0,18.7,18.8,0.1,82,-1.368833422,43.85820966,20.79736205,18.8947241,18.79736205,17.71594684,16.36857563,22.79736205,21.82766508,
7,2,T2565,1,FTG8,0,0,0,0,0,0,3,0,0,0.75,0.1,0.85,1.1,0,18.6,18.9,0.1,81,-1.0005062,26.14096894,18.89180265,19.1836053,18.89180265,17.71594684,16.36857563,18.89180265,18.89180265,
7,2,T2565,1,FTG1,0,0,0,0,0,0,3,0,0,0.68,0.1,0.78,1.1,0,18.9,18.9,0.1,85,-1.129516983,31.87789011,18.9,18.9,18.9,17.71594684,16.36857563,18.9,18.9,
7,2,T2565,1,FTG10,0,0,0,0,0,0,4,-1,0,0.67,0.1,0.77,1.1,-1,18.3,18.9,0.1,81,-1.216111725,36.03853381,18.88319379,19.46638759,18.88319379,17.71594684,16.36857563,18.88319379,18.88319379,
7,2,T2565,1,FTG6,-1,-1,1,0,1,1,4,-1,0,0.7,0.1,0.8,1.1, ,18.5,18.7,0.1,82,-1.165833724,33.59496585,20.69477529,18.88955057,18.69477529,17.71594684,16.36857563,22.69477529,21.72507832,
7,2,T2565,1,FTG7,-1,-1,-1,-1,1,1,4,-1,1,0.65,0.1,0.75,1.1, ,18.7,18.8,0.1,81,-1.264392803,38.45144882,20.79736205,18.8947241,18.79736205,17.71594684,16.36857563,22.79736205,21.82766508,
7,2,T2565,1,FTG8,-1,-1,-1,-1,1,1,4,0,0,0.75,0.1,0.85,1.1, ,18.6,18.7,0.1,88,-1.008848125,26.49368904,20.69741072,18.79482144,18.69741072,17.71594684,16.36857563,22.69741072,21.72771375,
7,2,T2565,1,FTG1,0,-1,0,0,0,0,3,0,0,0.6,0.1,0.7,1.1, ,18.9,18.9,0.1,82,-1.359672033,43.37519094,18.9,18.9,18.9,17.71594684,16.36857563,18.9,18.9,
7,2,T2565,1,FTG10,-1,0,0,0,0,0,3,-1,0,0.8,0.1,0.9,1.1, ,18.3,18.8,0.1,81,-0.929419454,23.2440593,20.78635088,19.27270177,18.78635088,17.71594684,16.36857563,22.78635088,21.81665391,
7,2,T2565,2,MTG1,-1,-1,1,0,1,1,3,0,0,0.76,0.01,0.77,1.1,0,18.7,18.5,0.1,76.3,-1.3053753,40.54525145,20.50484394,18.30968788,18.50484394,17.71594684,16.36857563,22.50484394,21.53514697,
7,2,T2565,2,MTG2,-1,0,1,1,1,1,3,0,0,0.71,0.01,0.72,1.1,0,18.2,18.3,0.1,76.5,-1.519361747,51.95286731,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG4,0,0,0,0,0,0,2,1,0,0.78,0.01,0.79,1.1,0,18.9,18.7,0.1,77.4,-1.190480751,34.78355981,18.70503969,18.51007938,18.70503969,17.71594684,16.36857563,18.70503969,18.70503969,
7,2,T2565,2,MTG5,-1,-1,0,0,1,1,3,0,0,0.77,0.1,0.87,1.1,0,19.2,18.4,0.1,76.4,-1.061476699,28.7785109,20.41785672,17.63571343,18.41785672,17.71594684,16.36857563,22.41785672,21.44815975,
7,2,T2565,2,MTG6,0,0,1,1,1,1,3,0,0,0.72,0.01,0.73,1.1,-1,18.6,18.7,0.1,76.3,-1.372663403,44.06056858,18.69741072,18.79482144,18.69741072,17.71594684,16.36857563,18.69741072,18.69741072,
7,2,T2565,2,MTG7,-1,0,1,0,0,0,4,-1,1,0.78,0.1,0.88,1,-1,18.2,18.3,0.1,77.5,-1.474748556,49.53051055,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG8,-1,-1,0,0,0,0,4,-1,0,0.78,0.01,0.79,1.1,0,18.9,18.4,0.1,74.3,-1.273819537,38.92954246,20.41151336,17.92302673,18.41151336,17.71594684,16.36857563,22.41151336,21.44181639,
7,2,T2565,2,MTG10,-1,0,1,1,1,0,3,-1,1,0.76,0.1,0.86,1,-1,19.2,18.5,0.1,75.7,-1.430660795,47.15239692,20.51613481,17.83226963,18.51613481,17.71594684,16.36857563,22.51613481,21.54643784,
7,2,T2565,2,MTG12,0,0,0,0,0,0,3,0,0,0.79,0.01,0.8,1.1,0,18.4,18.6,0.1,81.45,-1.197326625,35.11690537,18.59487265,18.7897453,18.59487265,17.71594684,16.36857563,18.59487265,18.59487265,
7,2,T2565,2,MTG20,0,0,1,1,0,0,3,0,0,0.77,0.01,0.78,1,-1,18.7,18.8,0.1,80.4,-1.575709056,55.02246057,18.79736205,18.8947241,18.79736205,17.71594684,16.36857563,18.79736205,18.79736205,
7,2,T2565,2,MTG2,-1,0,1,0,0,0,4,-1,1,0.762,0.1,0.862,1.1,0,18.7,18.5,0.1,77.4,-1.0709776,29.20167941,20.50484394,18.30968788,18.50484394,17.71594684,16.36857563,22.50484394,21.53514697,
7,2,T2565,2,MTG4,-1,-1,0,0,0,0,4,-1,0,0.71,0.1,0.81,1.1,0,18.2,18.3,0.1,76.4,-1.276596988,39.07081814,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG5,0,0,0,0,0,0,3,0,0,0.81,0.1,0.91,1.1,0,18.9,18.7,0.1,76.3,-0.920235606,22.88432363,18.70503969,18.51007938,18.70503969,17.71594684,16.36857563,18.70503969,18.70503969,
7,2,T2565,2,MTG6,-1,0,1,1,1,0,3,-1,1,0.68,0.1,0.78,1.1,-1,19.2,18.4,0.1,77.5,-1.263251297,38.39370382,20.41785672,17.63571343,18.41785672,17.71594684,16.36857563,22.41785672,21.44815975,
7,2,T2565,2,MTG7,0,0,1,1,0,0,3,0,0,0.84,0.1,0.94,1.1,0,18.6,18.7,0.1,74.3,-0.880189802,21.35553947,18.69741072,18.79482144,18.69741072,17.71594684,16.36857563,18.69741072,18.69741072,
7,2,T2565,2,MTG1,0,0,1,1,1,1,3,0,0,0.76,0.1,0.86,1.1,0,18.6,18.7,0.1,76.3,-1.046071847,28.09924167,18.69741072,18.79482144,18.69741072,17.71594684,16.36857563,18.69741072,18.69741072,
7,2,T2565,2,MTG2,-1,0,1,1,1,1,3,0,0,0.71,0.1,0.81,1.1,0,19.2,18.4,0.1,76.5,-1.196825298,35.09244791,20.41785672,17.63571343,18.41785672,17.71594684,16.36857563,22.41785672,21.44815975,
7,2,T2565,2,MTG4,0,0,0,0,0,0,2,1,0,0.78,0.1,0.88,1.1,0,18.9,18.7,0.1,77.4,-0.976925142,25.15822533,18.70503969,18.51007938,18.70503969,17.71594684,16.36857563,18.70503969,18.70503969,
7,2,T2565,2,MTG5,-1,-1,0,0,1,1,3,0,0,0.77,0.1,0.87,1.1,0,18.2,18.3,0.1,76.4,-1.131786693,31.98396693,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG6,-1,-1,1,0,1,1,3,0,0,0.72,0.1,0.82,1.1,-1,18.7,18.5,0.1,76.3,-1.178388377,34.19812517,20.50484394,18.30968788,18.50484394,17.71594684,16.36857563,22.50484394,21.53514697,
7,2,T2565,2,MTG7,0,0,0,0,0,0,3,0,0,0.78,0.1,0.88,1.1,0,18.7,18.8,0.1,77.5,-0.967133833,24.75646279,18.79736205,18.8947241,18.79736205,17.71594684,16.36857563,18.79736205,18.79736205,
7,2,T2565,2,MTG8,-1,-1,0,0,0,0,4,-1,0,0.78,0.1,0.88,1.1,0,18.4,18.6,0.1,74.3,-1.043910329,28.00461628,20.59487265,18.7897453,18.59487265,17.71594684,16.36857563,22.59487265,21.62517568,
7,2,T2565,2,MTG10,-1,0,1,1,1,0,3,-1,1,0.76,0.1,0.86,1.1,0,19.2,18.5,0.1,75.7,-1.064376001,28.90730543,20.51613481,17.83226963,18.51613481,17.71594684,16.36857563,22.51613481,21.54643784,
7,2,T2565,2,MTG12,-1,0,1,0,0,0,4,-1,1,0.79,0.1,0.89,1.1,0,18.9,18.4,0.1,81.45,-1.001854399,26.19779636,20.41151336,17.92302673,18.41151336,17.71594684,16.36857563,22.41151336,21.44181639,
7,2,T2565,2,MTG20,-1,0,1,0,0,0,4,-1,1,0.77,0.1,0.87,1.1,0,18.2,18.3,0.1,80.4,-1.111634359,31.04805801,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG2,0,0,1,1,0,0,3,0,0,0.762,0.1,0.862,1.1,1,18.6,18.7,0.1,77.4,-1.035781304,27.65027421,18.69741072,18.79482144,18.69741072,17.71594684,16.36857563,18.69741072,18.69741072,
7,2,T2565,2,MTG4,-1,-1,0,0,0,0,4,-1,0,0.71,0.1,0.81,1.1,0,19.2,18.4,0.1,76.4,-1.197361661,35.11861487,20.41785672,17.63571343,18.41785672,17.71594684,16.36857563,22.41785672,21.44815975,
7,2,T2565,2,MTG5,0,0,0,0,0,0,3,0,0,0.81,0.1,0.91,1.1,0,18.9,18.7,0.1,76.3,-0.920235606,22.88432363,18.70503969,18.51007938,18.70503969,17.71594684,16.36857563,18.70503969,18.70503969,
7,2,T2565,2,MTG6,-1,0,1,1,1,0,3,-1,1,0.68,0.1,0.78,1.1,-1,18.2,18.3,0.1,77.5,-1.348763339,42.80200826,20.29760607,18.39521213,18.29760607,17.71594684,16.36857563,22.29760607,21.3279091,
7,2,T2565,2,MTG7,0,0,1,1,0,0,3,0,0,0.84,0.1,0.94,1.1,0,18.7,18.5,0.1,74.3,-0.92058488,22.89794299,18.50484394,18.30968788,18.50484394,17.71594684,16.36857563,18.50484394,18.50484394,
